"id","start_time","title","weekend","duration","date"
499,"10:30:15","Science Storytime",True,30,"2019-11-24"
500,"12:00:49","Family Science Activity",True,90,"2019-11-24"
501,"14:30:03","Backyard Science Adventure",True,60,"2019-11-24"
505,"11:45:34","Family Science Activity",True,60,"2019-11-25"
506,"11:15:08","Family Science Activity",True,60,"2019-11-26"
507,"12:15:10","Family Science Activity",True,30,"2019-11-29"
508,"17:00:00","Another test",True,30,"2019-11-20"
509,"13:30:55","George P. Nicholson",True,30,"2019-11-25"
510,"14:00:13","George P. Nicholson",True,30,"2019-11-25"
514,"12:45:06","Family Science Activity",True,30,"2019-12-04"
515,"10:15:24","Science Storytime",True,30,"2019-12-05"
516,"11:15:39","Family Science Activity",True,60,"2019-12-05"
518,"10:30:05","Science Storytime",True,30,"2019-12-07"
519,"12:00:21","Family Science Activity",True,90,"2019-12-07"
520,"14:30:41","Backyard Science Adventure",True,60,"2019-12-07"
521,"10:30:05","Science Storytime",True,30,"2019-12-08"
522,"12:00:24","Family Science Activity",True,90,"2019-12-08"
523,"14:30:46","Backyard Science Adventure",True,60,"2019-12-08"
524,"10:30:36","Science Storytime",True,30,"2019-12-01"
525,"12:00:59","Family Science",True,90,"2019-12-01"
526,"02:30:42","Backyard Science",True,60,"2019-12-01"
527,"10:30:45","Science Storytime",True,30,"2019-12-14"
528,"12:00:26","Family Science Activity",True,90,"2019-12-14"
529,"14:30:44","Backyard Science Adventure",True,60,"2019-12-14"
530,"10:30:14","Science Storytime",True,30,"2019-12-15"
531,"12:00:28","Family Science Activity",True,90,"2019-12-15"
532,"14:30:44","Backyard Science Adventure",True,60,"2019-12-15"
533,"10:30:30","Science Storytime",True,30,"2019-12-16"
534,"12:00:43","Family Science Activity",True,90,"2019-12-16"
535,"10:30:55","Science Storytime",True,30,"2019-12-14"
536,"12:00:19","Family Science Activity",True,90,"2019-12-21"
537,"10:30:37","Winter Science Storytime",True,30,"2019-12-21"
538,"14:30:06","Backyard Science Adventure",True,60,"2019-12-21"
539,"17:00:45","Winter Science Storytime",True,30,"2019-12-21"
540,"10:30:14","Winter Science Storytime",True,30,"2019-12-22"
541,"12:00:27","Family Science Activity",True,90,"2019-12-22"
542,"14:30:40","Backyard Science Adventure",True,60,"2019-12-22"
543,"17:00:56","Winter Science Storytime",True,30,"2019-12-22"
544,"10:30:38","Winter Science Storytime",True,30,"2019-12-23"
545,"12:00:52","Family Science Activity",True,90,"2019-12-23"
546,"14:30:20","Backyard Science Adventure",True,60,"2019-12-23"
547,"17:00:36","Winter Science Storytime",True,30,"2019-12-23"
548,"11:00:54","Winter Science Storytime",True,30,"2019-12-24"
549,"12:00:51","Family Science Activity",True,90,"2019-12-24"
550,"14:30:13","Backyard Science Adventure",True,60,"2019-12-24"
551,"10:30:35","Winter Science Storytime",True,30,"2019-12-26"
552,"12:00:50","Family Science Activity",True,90,"2019-12-26"
553,"14:30:04","Backyard Science Adventure",True,60,"2019-12-26"
554,"17:00:56","Winter Science Storytime",True,30,"2019-12-26"
555,"10:30:19","Winter Science Storytime",True,30,"2019-12-27"
556,"12:00:45","Family Science Activity",True,90,"2019-12-27"
557,"14:30:58","Backyard Science Adventure",True,60,"2019-12-27"
558,"17:00:12","Winter Science Storytime",True,30,"2019-12-27"
559,"10:30:28","Winter Science Storytime",True,30,"2019-12-28"
560,"12:00:42","Family Science Activity",True,90,"2019-12-28"
561,"14:30:58","Backyard Science Adventure",True,60,"2019-12-28"
562,"17:00:14","Winter Science Storytime",True,30,"2019-12-28"
563,"10:30:30","Winter Science Storytime",True,30,"2019-12-29"
564,"12:00:28","Family Science Activity",True,90,"2019-12-29"
565,"14:30:48","Backyard Science Adventure",True,60,"2019-12-29"
566,"17:00:09","Winter Science Storytime",True,30,"2019-12-29"
567,"10:30:24","Winter Science Storytime",True,30,"2019-12-30"
568,"12:00:38","Family Science Activity",True,90,"2019-12-30"
569,"14:30:51","Backyard Science Adventure",True,60,"2019-12-30"
570,"17:00:26","Winter Science Storytime",True,30,"2019-12-30"
571,"10:30:19","Winter Science Storytime",True,30,"2020-01-01"
572,"14:30:35","Backyard Science Adventure",True,60,"2020-01-01"
573,"12:00:48","Family Science Activity",True,90,"2020-01-01"
574,"17:00:04","Winter Science Storytime",True,30,"2020-01-01"
575,"10:30:25","Winter Science Storytime",True,30,"2020-01-02"
576,"12:00:42","Family Science Activity",True,90,"2020-01-02"
577,"14:30:56","Backyard Science Adventure",True,60,"2020-01-02"
578,"17:00:12","Winter Science Storytime",True,30,"2020-01-02"
579,"10:30:30","Winter Science Storytime",True,30,"2020-01-03"
580,"12:00:46","Family Science Activity",True,90,"2020-01-03"
581,"14:30:11","Backyard Science Adventure",True,60,"2020-01-03"
582,"17:00:26","Winter Science Storytime",True,30,"2020-01-03"
583,"10:30:55","Winter Science Storytime",True,30,"2020-01-04"
584,"12:00:09","Family Science Activity",True,90,"2020-01-04"
585,"14:30:26","Backyard Science Adventure",True,60,"2020-01-04"
586,"17:00:41","Winter Science Storytime",True,30,"2020-01-04"
587,"10:30:04","Winter Science Storytime",True,30,"2020-01-05"
588,"12:00:29","Family Science Activity",True,90,"2020-01-05"
589,"14:30:47","Backyard Science Adventure",True,60,"2020-01-05"
590,"10:30:38","Winter Science Storytime",True,30,"2019-12-31"
591,"12:00:50","Family Science Activity",True,90,"2019-12-31"
592,"14:30:02","Backyard Science Adventure",True,60,"2019-12-31"
593,"17:00:14","Winter Science Storytime",True,30,"2019-12-31"
594,"13:15:21","Family Science Activity",True,60,"2020-01-06"
595,"13:15:09","Family Science Activity",True,60,"2020-01-07"
596,"11:45:22","Family Science Activity",True,60,"2020-01-08"
597,"13:15:48","Family Science Activity",True,60,"2020-01-10"
598,"10:00:52","Science Storytime",True,30,"2020-01-11"
601,"10:30:13","Science Storytime",True,30,"2020-01-12"
602,"12:00:29","Family Science Activity",True,90,"2020-01-12"
603,"14:30:46","Backyard Science Adventure",True,60,"2020-01-12"
605,"11:00:12","Science Storytime",True,30,"2020-01-16"
606,"11:45:29","Family Science Activity",True,60,"2020-01-16"
607,"11:30:20","Engineering Challenge: Jack and the Beanstalk",True,120,"2020-01-11"
608,"13:30:08","Engineering Challenge: Jack and the Beanstalk",True,90,"2020-01-11"
609,"10:30:08","Science Storytime",True,30,"2020-01-18"
610,"12:00:24","Lab Quests: Participate in a Research Study",True,120,"2020-01-18"
611,"14:30:29","Backyard Science Adventure",True,60,"2020-01-18"
612,"10:30:40","Science Storytime",True,30,"2020-01-19"
613,"12:00:53","Family Science Activity",True,90,"2020-01-19"
614,"14:30:08","Backyard Science Adventure",True,60,"2020-01-19"
615,"10:30:43","Science Storytime",True,30,"2020-01-20"
616,"12:00:01","Family Science Activity",True,90,"2020-01-20"
617,"10:30:20","Science Storytime",True,30,"2020-01-25"
618,"12:00:32","Lab Quests: Participate in a Research Study",True,120,"2020-01-25"
619,"14:30:00","Backyard Science Adventure",True,60,"2020-01-25"
620,"10:30:50","Science Storytime",True,30,"2020-01-26"
621,"12:00:03","Family Science Activity",True,90,"2020-01-26"
622,"14:30:09","Backyard Science Adventure",True,60,"2020-01-26"
623,"13:00:42","Family Science Activity",True,60,"2020-01-17"
624,"10:15:52","Science Storytime",True,30,"2020-01-27"
625,"13:15:18","Family Science Activity",True,60,"2020-01-28"
626,"11:45:32","Family Science Activity",True,30,"2020-01-30"
627,"11:45:32","Family Science Activity",True,90,"2020-01-31"
628,"10:30:34","Science Storytime",True,30,"2020-02-01"
629,"12:00:00","Lab Quests: Participate in a Research Study",True,120,"2020-02-02"
630,"14:30:30","Backyard Science Adventure",True,60,"2020-02-01"
631,"10:30:53","Science Storytime",True,30,"2020-02-02"
633,"14:30:30","Backyard Science Adventure",True,60,"2020-02-02"
634,"12:00:09","Family Science Activity",True,90,"2020-02-01"
635,"11:00:57","Lorelei Playschool",True,30,"2020-01-30"
637,"10:30:00","Science Storytime",True,30,"2020-02-08"
638,"12:00:27","Lab Quests: Participate in a Research Study",True,120,"2020-02-08"
639,"14:30:52","Backyard Science Adventure",True,60,"2020-02-08"
640,"10:30:24","Science Storytime",True,30,"2020-02-09"
641,"12:00:37","Family Science Activity",True,90,"2020-02-09"
642,"14:30:56","Backyard Science Adventure",True,60,"2020-02-09"
644,"10:30:24","Science Storytime",True,30,"2020-02-10"
645,"12:00:40","Family Science Activity",True,90,"2020-02-10"
646,"10:15:30","Science Storytime",True,30,"2020-02-11"
647,"13:15:49","Family Science Activity",True,60,"2020-02-11"
648,"13:15:53","Family Science Activity",True,60,"2020-02-12"
649,"10:30:52","Science Storytime",True,30,"2020-02-14"
650,"11:15:12","Family Science Activity",True,60,"2020-02-14"
651,"13:45:26","Backyard Science Adventure",True,90,"2020-02-14"
652,"10:30:19","Science Storytime",True,30,"2020-02-15"
653,"12:00:39","Lab Quests: Participate in a Research Study",True,120,"2020-02-15"
654,"14:30:07","Backyard Science Adventure",True,60,"2020-02-15"
655,"10:30:04","Science Storytime",True,30,"2020-02-07"
656,"10:30:47","Science Storytime",True,30,"2020-02-16"
657,"12:00:16","Family Science Activity",True,90,"2020-02-16"
658,"14:30:32","Backyard Science Adventure",True,60,"2020-02-16"
659,"10:30:55","Science Storytime",True,30,"2020-02-17"
660,"12:00:11","Family Science Activity",True,90,"2020-02-17"
661,"14:30:31","Backyard Science Adventure",True,60,"2020-02-17"
662,"10:15:44","Science Storytime",True,30,"2020-02-18"
663,"14:00:01","Backyard Science Adventure",True,60,"2020-02-18"
664,"10:45:23","Family Science Activity",True,60,"2020-02-19"
665,"10:30:47","Science Storytime",True,30,"2020-02-22"
666,"12:00:01","Lab Quests: Participate in a Research Study",True,120,"2020-02-22"
667,"14:30:16","Backyard Science Adventure",True,60,"2020-02-22"
668,"10:30:38","Science Storytime",True,30,"2020-02-23"
669,"12:00:54","Family Science Activity",True,90,"2020-02-23"
670,"14:30:11","Backyard Science Adventure",True,60,"2020-02-23"
671,"11:45:10","Family Science Activity",True,90,"2020-02-25"
673,"11:15:17","Family Science Activity",True,60,"2020-02-27"
674,"13:45:52","Backyard Science Adventure",True,60,"2020-02-27"
675,"14:15:11","Backyard Science Adventure",True,60,"2020-02-28"
676,"10:30:07","Science Storytime",True,30,"2020-02-29"
677,"12:00:20","Lab Quests: Participate in a Research Study",True,120,"2020-02-29"
678,"14:30:45","Backyard Science Adventure",True,60,"2020-02-29"
679,"10:30:35","Science Storytime",True,30,"2020-03-01"
680,"12:00:48","Family Science Activity",True,90,"2020-03-01"
681,"14:30:03","Backyard Science Adventure",True,60,"2020-03-01"
682,"14:00:17","Malmo School",True,30,"2020-02-26"
683,"13:15:04","Family Science Activity",True,60,"2020-03-02"
684,"11:00:17","Science Storytime",True,30,"2020-03-03"
685,"13:15:34","Family Science Activity",True,60,"2020-03-03"
686,"12:00:01","Family Science Activity",True,90,"2020-03-04"
687,"10:15:37","Science Storytime",True,30,"2020-03-05"
688,"11:45:56","Family Science Activity",True,60,"2020-03-05"
689,"10:30:54","Science Storytime",True,30,"2020-03-07"
690,"12:00:05","Lab Quests: Participate in a Research Study",True,120,"2020-03-07"
691,"14:30:23","Backyard Science Adventure",True,60,"2020-03-07"
692,"10:30:43","Science Storytime",True,30,"2020-03-08"
693,"12:00:59","Family Science Activity",True,90,"2020-03-08"
694,"14:30:17","Backyard Science Adventure",True,60,"2020-03-08"
695,"09:30:21","Lab Quests: Participate in a Research Study",True,120,"2020-03-16"
697,"12:15:27","Family Science Activity",True,90,"2020-03-12"
698,"10:45:35","Science Storytime",True,30,"2020-03-13"
699,"12:00:03","Family Science Activity",True,90,"2020-03-13"
700,"10:30:35","Science Storytime",True,30,"2020-03-14"
701,"12:00:59","Lab Quests: Participate in a Research Study",True,120,"2020-03-14"
702,"14:30:21","Backyard Science Adventure",True,60,"2020-03-14"
703,"10:30:01","Science Storytime",True,30,"2020-03-15"
704,"12:00:14","Family Science Activity",True,90,"2020-03-15"
705,"14:30:36","Backyard Science Adventure",True,60,"2020-03-15"
706,"15:30:16","RJL Test",True,60,"2021-07-13"
707,"10:15:57","RJL Testing",True,30,"2021-07-14"
708,"12:00:46","RJL Testing 2",True,30,"2021-07-14"
709,"11:45:28","Closed for Cleaning - 15 MIN",True,30,"2022-01-05"
710,"10:45:01","Closed for Cleaning - 15 MIN",True,30,"2022-01-05"
711,"13:00:27","Closed for Cleaning - 15 MIN",True,30,"2022-01-05"
712,"14:15:53","Closed for Cleaning - 15 MIN",True,30,"2022-01-05"
713,"15:30:19","Closed for Cleaning - 15 MIN",True,30,"2022-01-05"
714,"10:45:47","Closed for Cleaning - 15 MIN",True,30,"2022-01-06"
715,"11:45:59","Closed for Cleaning - 15 MIN",True,30,"2022-01-05"
716,"11:45:21","Closed for Cleaning - 15 MIN",True,30,"2022-01-06"
717,"13:00:53","Closed for Cleaning - 15 MIN",True,30,"2022-01-06"
718,"14:15:11","Closed for Cleaning - 15 MIN",True,30,"2022-01-06"
719,"15:30:30","Closed for Cleaning - 15 MIN",True,30,"2022-01-06"
720,"10:45:39","Closed for Cleaning - 15 MIN",True,30,"2022-01-07"
721,"11:45:57","Closed for Cleaning - 15 MIN",True,30,"2022-01-07"
722,"13:00:21","Closed for Cleaning - 15 MIN",True,30,"2022-01-07"
723,"14:15:44","Closed for Cleaning - 15 MIN",True,30,"2022-01-07"
724,"15:30:10","Closed for Cleaning - 15 MIN",True,30,"2022-01-07"
725,"10:45:51","10:45-11:00    CLOSED FOR CLEANING",True,30,"2022-01-12"
726,"11:45:32","11:45-12:00   CLOSED FOR CLEANING",True,30,"2022-01-12"
727,"13:00:31","1:00-1:15   CLOSED FOR CLEANING",True,30,"2022-01-12"
728,"14:15:43","2:15-2:30   CLOSED FOR CLEANING",True,30,"2022-01-12"
729,"15:30:05","3:30-3:45   CLOSED FOR CLEANING",True,30,"2022-01-12"
730,"10:30:01","10:30-10:45   CLOSED FOR CLEANING",True,30,"2022-01-13"
731,"11:45:30","11:45-12:00   CLOSED FOR CLEANING",True,30,"2022-01-13"
732,"13:00:07","1:00-1:15   CLOSED FOR CLEANING",True,30,"2022-01-13"
733,"14:15:46","2:15-2:30   CLOSED FOR CLEANING",True,30,"2022-01-13"
734,"15:30:17","3:30-3:45   CLOSED FOR CLEANING",True,30,"2022-01-13"
735,"10:30:55","10:30-10:45   CLOSED FOR CLEANING",True,30,"2022-01-14"
736,"11:45:48","11:45-12:00   CLOSED FOR CLEANING",True,30,"2022-01-14"
737,"13:00:19","1:00-1:15   CLOSED FOR CLEANING",True,30,"2022-01-14"
738,"14:15:51","2:15-2:30   CLOSED FOR CLEANING",True,30,"2022-01-14"
739,"15:30:20","3:30-3:45   CLOSED FOR CLEANING",True,30,"2022-01-14"
741,"17:00:49","CLOSED FOR CLEANING",True,15,"2022-01-14"
742,"10:30:16","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-01-19"
743,"11:45:28","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-01-19"
744,"13:00:38","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-01-19"
745,"14:15:03","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-01-19"
746,"15:30:27","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-01-19"
747,"10:30:17","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-01-20"
748,"11:45:12","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-01-20"
749,"13:00:49","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-01-20"
750,"14:15:10","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-01-20"
751,"15:30:36","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-01-20"
752,"10:30:30","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-01-21"
753,"11:45:59","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-01-21"
754,"13:00:26","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-01-21"
755,"14:15:53","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-01-21"
756,"15:30:16","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-01-21"
759,"11:45:45","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-01-26"
760,"13:00:11","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-01-26"
761,"14:15:30","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-01-26"
762,"15:30:48","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-01-26"
763,"10:30:34","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-01-27"
764,"11:45:01","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-01-27"
765,"13:00:22","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-01-27"
766,"14:15:46","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-01-27"
767,"15:30:13","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-01-27"
768,"10:30:43","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-01-28"
769,"11:45:06","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-01-28"
770,"13:00:24","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-01-28"
771,"14:15:43","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-01-28"
772,"15:30:04","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-01-28"
773,"10:30:44","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-02-02"
774,"11:45:06","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-02"
775,"13:00:25","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-02"
776,"14:15:45","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-02"
777,"15:30:06","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-02"
779,"11:45:56","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-03"
780,"13:00:16","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-03"
781,"14:15:36","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-03"
782,"15:30:59","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-03"
783,"10:30:30","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-02-04"
784,"11:45:10","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-04"
785,"13:00:37","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-04"
786,"14:15:58","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-04"
787,"15:30:20","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-04"
788,"10:30:17","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-02-09"
789,"11:45:38","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-09"
790,"13:00:00","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-09"
791,"14:15:26","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-09"
792,"15:30:49","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-09"
794,"11:45:36","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-10"
795,"13:00:07","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-10"
796,"14:15:30","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-10"
797,"15:30:51","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-10"
798,"10:30:27","10:30-10:45 CLOSED FOR CLEANING",True,15,"2022-02-11"
799,"11:45:54","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-11"
800,"13:00:14","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-11"
801,"14:15:36","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-11"
802,"15:30:59","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-11"
803,"11:45:43","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-16"
804,"13:00:05","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-16"
805,"14:15:34","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-16"
806,"15:30:58","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-16"
807,"11:45:29","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-17"
808,"13:00:48","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-17"
809,"14:15:11","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-17"
810,"15:30:32","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-17"
811,"11:45:56","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-18"
812,"13:00:19","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-18"
813,"14:15:41","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-18"
814,"15:30:07","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-18"
815,"11:45:15","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-23"
816,"13:00:45","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-23"
817,"14:15:05","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-23"
818,"15:30:23","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-23"
819,"11:45:46","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-24"
820,"13:00:07","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-24"
821,"14:15:29","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-24"
823,"15:30:34","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-24"
824,"11:45:32","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-02-25"
825,"13:00:06","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-02-25"
826,"14:15:37","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-02-25"
827,"15:30:07","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-02-25"
830,"11:00:35","Closed For Cleaning",True,15,"2022-02-21"
831,"12:00:58","Closed for Cleaning",True,15,"2022-02-21"
832,"13:00:33","Closed for Cleaning",True,15,"2022-02-21"
833,"14:00:52","Closed for Cleaning",True,15,"2022-02-21"
834,"15:00:21","Closed for Cleaning",True,15,"2022-02-21"
835,"16:00:42","Closed for Cleaning",True,15,"2022-02-21"
836,"10:30:22","CLOSED FOR CLEANING",True,15,"2022-03-02"
837,"11:45:56","CLOSED FOR CLEANING",True,15,"2022-03-02"
839,"14:15:12","CLOSED FOR CLEANING",True,15,"2022-03-02"
841,"11:45:47","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-03"
843,"14:15:31","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-03"
844,"13:00:06","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-03"
845,"15:30:33","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-03"
846,"11:45:24","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-04"
847,"13:00:56","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-04"
848,"14:15:16","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-04"
850,"15:30:35","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-04"
851,"13:00:45","CLOSED FOR CLEANING",True,15,"2022-03-02"
852,"15:30:05","CLOSED FOR CLEANING",True,15,"2022-03-02"
853,"11:00:46","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-05"
854,"12:00:15","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-05"
855,"13:00:15","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-05"
856,"14:00:37","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-05"
857,"15:00:15","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-05"
858,"16:00:38","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-05"
859,"11:00:22","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-06"
860,"12:00:05","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-06"
861,"13:00:59","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-06"
862,"14:00:17","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-06"
863,"15:00:39","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-06"
864,"16:00:59","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-06"
865,"14:45:21","Curious Kids Camp",True,30,"2022-03-04"
866,"11:45:07","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-03-09"
867,"13:00:19","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-03-09"
868,"14:15:48","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-03-09"
869,"15:30:10","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-03-09"
870,"11:45:40","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-03-10"
871,"13:00:00","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-03-10"
872,"14:15:20","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-03-10"
873,"15:30:46","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-03-10"
874,"11:45:14","11:45-12:00 CLOSED FOR CLEANING",True,15,"2022-03-11"
875,"13:00:51","1:00-1:15 CLOSED FOR CLEANING",True,15,"2022-03-11"
876,"14:15:16","2:15-2:30 CLOSED FOR CLEANING",True,15,"2022-03-11"
877,"15:30:42","3:30-3:45 CLOSED FOR CLEANING",True,15,"2022-03-11"
878,"10:45:45","Holy Redeemer School",True,30,"2022-03-11"
879,"11:45:07","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-16"
880,"13:00:58","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-16"
881,"14:15:21","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-16"
882,"15:30:35","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-16"
883,"11:45:54","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-17"
884,"13:00:14","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-17"
885,"14:15:27","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-17"
886,"15:30:48","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-17"
887,"11:45:06","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-18"
888,"13:00:21","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-18"
889,"14:15:38","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-18"
890,"15:30:24","CLOSED FOR CLEANING (15 minutes)",True,15,"2022-03-18"
903,"10:30:28","CLOSED FOR CLEANING",True,15,"2022-03-11"
904,"14:15:35","Story Time",True,15,"2022-04-09"
905,"14:15:35","Story Time :)",True,15,"2022-04-12"
906,"11:00:23","Science Storytime",True,15,"2022-04-23"
907,"11:00:41","Science Storytime",True,15,"2022-04-23"
908,"12:00:10","Feed the Dinosaurs Activity ",True,60,"2022-04-23"
909,"14:00:33","Make Your Own Woodpecker Craft",True,120,"2022-04-23"
910,"11:00:02","Science Storytime",True,15,"2022-04-24"
911,"12:00:22","Science Craft",True,60,"2022-04-24"
912,"14:00:40","Science Activity",True,120,"2022-04-24"
914,"13:30:51","Science Games",True,120,"2022-04-26"
915,"11:00:32","Science Storytime",True,15,"2022-04-30"
916,"12:00:03","Design Your Own Planet Craft",True,60,"2022-04-30"
917,"14:00:30","Design Your Own Constellation ",True,120,"2022-04-30"
918,"11:00:08","Science Storytime",True,15,"2022-05-01"
919,"12:00:53","Science Craft",True,60,"2022-05-01"
920,"14:00:19","Science Activity",True,120,"2022-05-01"
921,"11:00:03","Science Storytime",True,15,"2022-05-07"
922,"12:00:02","Science Craft",True,60,"2022-05-07"
923,"14:00:18","Science Activity",True,120,"2022-05-07"
924,"11:00:41","Science Storytime",True,15,"2022-05-08"
